id,sentence,subject_entity,object_entity,label,source
33078,"1930년 월트 디즈니는 미키 마우스의 개 동료로 플루토를 만들었는데, 디즈니 애니메이터 벤 샤프스틴은 왜 그런 이름이 붙여졌는지 확언하지 못했다.","{'word': '플루토', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '미키 마우스', 'start_idx': 14, 'end_idx': 19, 'type': 'PER'}",per:colleagues,wikipedia
33079,중국의 후진타오 주석과 원자바오 총리는 노무현의 사망을 애도하는 메시지를 장례위원회에 보냈다.,"{'word': '원자바오', 'start_idx': 13, 'end_idx': 16, 'type': 'PER'}","{'word': '후진타오', 'start_idx': 4, 'end_idx': 7, 'type': 'PER'}",per:colleagues,wikipedia
33080,"2011년 Rizzuto 연구진은 66%의 확률로 아크룩스가 전갈자리-센타우루스자리 성협 내 '아래쪽 센타우루스자리-남십자자리 서브그룹'(Lower Centaurus-Crux sub-group)의 일원일 것이라고 주장했는데, 종전에는 아크룩스가 이 성협의 구성원이 아닌 것으로 보았었다.","{'word': 'Lower Centaurus-Crux sub-group', 'start_idx': 77, 'end_idx': 106, 'type': 'ORG'}","{'word': '아래쪽 센타우루스자리-남십자자리 서브그룹', 'start_idx': 53, 'end_idx': 74, 'type': 'ORG'}",org:alternate_names,wikipedia
33081,"1985년 민주정의당 소속 국회의원으로 당선됐으며, 민정당 지방자치제특별위원회 위원장, 1987년 민주정의당 전북도 지부장, 내무부 장관을 지냈다.","{'word': '민정당', 'start_idx': 29, 'end_idx': 31, 'type': 'ORG'}","{'word': '민주정의당', 'start_idx': 55, 'end_idx': 59, 'type': 'ORG'}",org:alternate_names,wikipedia
33082,"이 조직은 일본사회당 및 그 후신인 사회민주당을 지지했지만, 민주당 결성 이후 지지축을 민주당으로 옮기는 움직임이 강해지면서 1997년 민주리버럴노조회의(民主・リベラル労組会議)로 전환되었다.","{'word': '사회민주당', 'start_idx': 20, 'end_idx': 24, 'type': 'ORG'}","{'word': '일본사회당', 'start_idx': 6, 'end_idx': 10, 'type': 'ORG'}",org:alternate_names,wikipedia
33083,"2014년 9월 3일에 검찰은 송대관에게 징역 1년 6개월을, 아내 이정심에게는 2년 6개월의 징역형을 구형하였다.","{'word': '이정심', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '송대관', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}",per:spouse,wikipedia
33084,앞서 한 매체는 서태지-이은성 부부가 거주 중이던 평창동 단독주택을 내놓고 이사했다고 보도했다.,"{'word': '서태지', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '이은성', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:spouse,wikitree
33085,아프리카TV에서 배틀그라운드 등 게임 방송을 주로 하는 BJ 킴성태(김성태·29)가 최근 선행을 실천했다.,"{'word': '김성태', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '킴성태', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}",per:alternate_names,wikitree
33086,"민주자유당은 김영삼의 문민정부 출범 이후 신한국당으로 개명하고 다시 1997년에 한나라당으로 개명한 후, 2012년에 새누리당으로, 2017년에는 자유한국당으로 다시 개명하여 오늘까지 이르고 있다.","{'word': '한나라당', 'start_idx': 45, 'end_idx': 48, 'type': 'ORG'}","{'word': '신한국당', 'start_idx': 23, 'end_idx': 26, 'type': 'ORG'}",org:alternate_names,wikipedia
33087,"산업통상자원부가 주최하고 한국남동발전이 주관한 이번 재난안전관리위크숍에는 산업부 소관 22개 재난관리기관 및 재난담당자 120여명이 참석, 재난안전관리 역량강화와 기관 간 교류·협력·소통의 기회를 가졌다.","{'word': '산업부', 'start_idx': 41, 'end_idx': 43, 'type': 'ORG'}","{'word': '산업통상자원부', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}",org:alternate_names,wikitree
33088,"1725년, 홀슈타인-고트로프 공작 카를 프리드리히는 러시아 제국의 차르 표트르 1세와 예카테리나 1세의 딸 안나 페트로브나와 결혼했고, 1728년 카를 울리히가 태어났다.","{'word': '표트르 1세', 'start_idx': 41, 'end_idx': 46, 'type': 'PER'}","{'word': '예카테리나 1세', 'start_idx': 49, 'end_idx': 56, 'type': 'PER'}",per:spouse,wikipedia
33089,배우 레오나르도 디카프리오(Leonardo DiCaprio·45)가 조여정 씨에게 축하를 건네는 모습이 화제를 모았다.,"{'word': 'Leonardo DiCaprio', 'start_idx': 15, 'end_idx': 31, 'type': 'PER'}","{'word': '레오나르도 디카프리오', 'start_idx': 3, 'end_idx': 13, 'type': 'PER'}",per:alternate_names,wikitree
33090,사이메이 천황 사후 덴지 천황이 7년이나 즉위하지 않고 있었던 것이 아니라 사실은 덴지 천황의 친여동생인 하시히토노 히메미코가 선대 고토쿠 천황의 황후 자격으로 황위를 이었다는 설의 근거는 《만요슈》(萬葉集)에 나오는 '중황명(中皇命)'이라는 인물의 존재이다.,"{'word': '사이메이 천황', 'start_idx': 0, 'end_idx': 6, 'type': 'POH'}","{'word': '덴지 천황', 'start_idx': 46, 'end_idx': 50, 'type': 'PER'}",per:other_family,wikipedia
33091,심지어 1735년에 태어난 영조의 아들인 사도세자와 며느리인 혜경궁 홍씨보다 10살이나 어렸다.,"{'word': '혜경궁 홍씨', 'start_idx': 34, 'end_idx': 39, 'type': 'PER'}","{'word': '사도세자', 'start_idx': 23, 'end_idx': 26, 'type': 'PER'}",per:spouse,wikipedia
33092,우학유의 부인 전주 이씨는 조선 태조 이성계의 6대조인 이린의 누이이기도 하다.,"{'word': '전주 이씨', 'start_idx': 8, 'end_idx': 12, 'type': 'PER'}","{'word': '이성계', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}",per:other_family,wikipedia
33093,"1979년 10월 26일, 대통령 박정희는 KBS 당진 송신소 개소식과 삽교천 방조제 준공식에 참석한 후 궁정동 안가(염동진의 아지트가 있던 자리, 지금의 청운효자동의 무궁화동산)에서 경호실장 차지철, 비서실장 김계원, 중앙정보부장 김재규와 함께 연회를 가졌다.","{'word': '박정희', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '김계원', 'start_idx': 118, 'end_idx': 120, 'type': 'PER'}",per:colleagues,wikipedia
33094,"도는 이밖에도 경상남도교육청(교육감 박종훈)과 함께 ‘경남학생 독립운동사’ 편찬에 나서며, 독립운동가이자 의열단장 김원봉 선생의 아내인 故박차정 의사의 묘소도 재정비할 계획이다.","{'word': '박차정', 'start_idx': 77, 'end_idx': 79, 'type': 'PER'}","{'word': '김원봉', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}",per:spouse,wikitree
33095,"이날 멤버들은 ""신입 신고를 안 했다""며 마린보이 박태환 선수의 입수를 부추겼다.","{'word': '마린보이', 'start_idx': 23, 'end_idx': 26, 'type': 'POH'}","{'word': '박태환', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",per:alternate_names,wikitree
33096,"여수 순천 반란 토벌사령부에 작전장교로 참여했다가 남로당 출신의 박정희 소령을 체포 후 심문하였으나, 정보국장 백선엽 대령을 위시한 각계의 압력에 순응해서 도리어 박소령의 연대 신원 보증에 참여하여 그를 살려주었다.","{'word': '박정희', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}","{'word': '백선엽', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}",per:colleagues,wikipedia
33097,"이 전쟁으로 신들도 편이 갈라져 헤라, 아테나, 포세이돈이 그리스를 편들었고, 아폴론, 아르테미스, 아레스, 아프로디테가 트로이를 편들게 되었다.","{'word': '아폴론', 'start_idx': 44, 'end_idx': 46, 'type': 'PER'}","{'word': '아르테미스', 'start_idx': 49, 'end_idx': 53, 'type': 'PER'}",per:colleagues,wikipedia
33098,"현대트랜시스는 국내를 포함해 중국 4개공장, 인도 첸나이 공장 , 브라질 피라시카바 상파울루 주 공장 , 멕시코 몬테레이 공장 등 2개 공장, 미국, 체코, 슬로바키아 등 8개국 13개의 해외 공장 법인과 1개의 해외 지사를 기반으로 전 세계의 고객들에게 안정적으로 부품을 공급하고 있으며, 대륙별 거점을 중심으로 한 해외 공급망 확대를 통해 글로벌 자동차 부품 전문 회사로 성장하기 위하여 2019년 1월 수동변속기및 시트업체인 현대다이모스가 자동변속기 업체인 현대파워텍을 흡수 합병하였으며, 현대트랜시스(Hyundai Transys)로 사명을 변경했다.","{'word': '현대트랜시스', 'start_idx': 277, 'end_idx': 282, 'type': 'ORG'}","{'word': '현대다이모스', 'start_idx': 241, 'end_idx': 246, 'type': 'ORG'}",org:alternate_names,wikipedia
33099,상의를 노출한 동료 래퍼에게 딥플로우(류상구·35)가 예상치 못한 댓글을 달았다.,"{'word': '류상구', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '딥플로우', 'start_idx': 16, 'end_idx': 19, 'type': 'PER'}",per:alternate_names,wikitree
33100,"타카미자와 이츠로는 대기업 타카미자와 그룹의 총수로, 가면라이더 베르데 (Verde)로 변신하는 남자이다.","{'word': '가면라이더 베르데', 'start_idx': 30, 'end_idx': 38, 'type': 'POH'}","{'word': '타카미자와 이츠로', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}",per:alternate_names,wikipedia
33101,이에 문재인 대통령 부인 김정숙 여사는 이용섭 광주광역시장에게 문자메시지를 보내 달빛동맹을 응원하기도 했다.,"{'word': '문재인', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '김정숙', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}",per:spouse,wikitree
33102,"크리스티안 3세 때는 원로원 등 귀족 세력의 강화를 바탕으로 해서 경제의 발전 및 학자의 배출 등 국가 번영의 기운을 보였으나, 그 후 프레데리크 2세 때 발트 해의 주도권을 놓고 덴마크·스웨덴·폴란드·뤼베크 사이에 ‘북방 7년 전쟁’이 일어났고, 크리스티안 4세 때는 2차에 걸친 스웨덴과의 싸움으로 국토의 손실과 국력의 쇠퇴를 가져왔다.","{'word': '프레데리크 2세', 'start_idx': 76, 'end_idx': 83, 'type': 'PER'}","{'word': '크리스티안 4세', 'start_idx': 139, 'end_idx': 146, 'type': 'PER'}",per:other_family,wikipedia
33103,1881년 알렉산드르 2세가 폭탄 테러를 받고 사망하자 남편 알렉산드르 대공이 알렉산드르 3세로 즉위하여 황후가 되었다.,"{'word': '알렉산드르 2세', 'start_idx': 6, 'end_idx': 13, 'type': 'PER'}","{'word': '알렉산드르 3세', 'start_idx': 44, 'end_idx': 51, 'type': 'PER'}",per:spouse,wikipedia
33104,연세대학교 출신 교우들의 모임인 연세대학교 총동문회는 1960년 4월 연희대학교 동문회와 세브란스 동창회 통합으로 창립한 기관이며 연세대학교의 다양한 사업과 장학재단을 운영을 통해 모교를 지원하고 있다.,"{'word': '연세대학교', 'start_idx': 18, 'end_idx': 22, 'type': 'ORG'}","{'word': '연희대학교', 'start_idx': 39, 'end_idx': 43, 'type': 'ORG'}",org:alternate_names,wikipedia
33105,아시아 축구 연맹(AFC)은 대회 재개를 여러 차례 시도했으나 2020년 9월 10일에 해당 대회를 취소하고 무효 처리한다고 결정했다.,"{'word': 'AFC', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}","{'word': '아시아 축구 연맹', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}",org:alternate_names,wikipedia
33106,"구 공화당과 유신정우회 출신 중 일부는 부정축재혐의로 제거되었으나, 일부 정치금지법에 제한되지 않은 구 공화당과 유정회 인사들은 1981년 1월 한국국민당을 창당하여 박정희 정권의 경제성장을 정치적 유산으로 삼아 명맥을 이어갔다.","{'word': '유정회', 'start_idx': 63, 'end_idx': 65, 'type': 'ORG'}","{'word': '유신정우회', 'start_idx': 7, 'end_idx': 11, 'type': 'ORG'}",org:alternate_names,wikipedia
33107,현대로템(주)의 창립시기는 공식적으로 1977년으로 기록하고 있는데 이는 구 현대정공(주)의 창업 시기로서 그 후신인 현대모비스(주)로부터 핵심사업인 철도차량과 플랜트 및 중기(방위)사업을 넘겨받은 것과 연관성이 있다.,"{'word': '현대모비스', 'start_idx': 66, 'end_idx': 70, 'type': 'ORG'}","{'word': '현대정공', 'start_idx': 43, 'end_idx': 46, 'type': 'ORG'}",org:alternate_names,wikipedia
33108,"이준의(李俊儀, ~1174년(명종 4년 고려 후기의 무신인데, 본관은 전주이며, 무신정변을 일으킨 이의방과 태조 이성계의 6대조인 이린의 형이다.","{'word': '이준의', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '이의방', 'start_idx': 55, 'end_idx': 57, 'type': 'PER'}",per:siblings,wikipedia
33109,1일 오전 다수 매체에서 이종석 씨와 그룹 '헬로비너스' 출신 배우 권나라(권아윤·28) 씨가 열애 중이라는 보도가 나왔다.,"{'word': '권아윤', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '권나라', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}",per:alternate_names,wikitree
33110,"2004년 10월 14일, 1주일 전 갑작스런 노로돔 시아누크 국왕의 퇴위로, 노로돔 시하모니 국왕이 왕위 선발 위원회에 의해 선택되었다.","{'word': '노로돔 시아누크', 'start_idx': 26, 'end_idx': 33, 'type': 'PER'}","{'word': '노로돔 시하모니', 'start_idx': 44, 'end_idx': 51, 'type': 'PER'}",per:other_family,wikipedia
33111,"일각에서는 ""유느 또 멀어지네ㅠㅠ"", ""와 진짜 바쁘겠다"", ""영어 하면 진짜 늘긴 해 영포자 궁금하긴 하다"", ""유느님은 못하는 게 뭔데..."", ""재밌긴 하겠네"", ""유재석은 시간이 48시간이야 힘들겠다. 대단해"", ""헐 방송보면서 같이 도전해봐도 되겠다"", ""유느님 점점 전설의 동물처럼 되어가..."", ""안 그래도 연말에 힘들어 보인다는 말 많았는데 유느 다크 더 내려오는 거 아니니"" 등의 말로 유재석 씨를 걱정하면서도 기대된다는 반응을 보이기도 했다.","{'word': '유느님', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}","{'word': '유재석', 'start_idx': 95, 'end_idx': 97, 'type': 'PER'}",per:alternate_names,wikitree
33112,"대승명황후 양씨(大勝明皇后 楊氏, 952년 ~ 1000년)는 베트남의 정 왕조 제1대 군주인 대승명황제와 전 여 왕조 제1대 군주인 대행황제의 황후이다.","{'word': '대행황제', 'start_idx': 74, 'end_idx': 77, 'type': 'PER'}","{'word': '대승명황후', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}",per:spouse,wikipedia
33113,"안젤로 론칼리 추기경(훗날의 교황 요한 23세)은 10월 11일자 자신의 일기에서 과거 로마 황제도 이와 같은 개선식은 누리지 못했다면서, 이러한 웅장한 개선식은 비오 12세가 영적 세계의 통치자로서 가졌던 위치를 잘 드러낸 것이라고 적었다.","{'word': '비오 12세', 'start_idx': 91, 'end_idx': 96, 'type': 'PER'}","{'word': '요한 23세', 'start_idx': 19, 'end_idx': 24, 'type': 'PER'}",per:colleagues,wikipedia
33114,1985년부터 1987년까지 MBC 문화방송 합창단에 입단하여 활동한 바 있고 이듬해 1988년 2월 《아! 바람이여》라는 곡을 통해 본격 가수로 데뷔하여 그해 최고댄스가수상을 수상했다.,"{'word': 'MBC', 'start_idx': 16, 'end_idx': 18, 'type': 'ORG'}","{'word': '문화방송', 'start_idx': 20, 'end_idx': 23, 'type': 'ORG'}",org:alternate_names,wikipedia
33115,"김계원은 청와대로 들어와 최규하 국무총리에게 박정희의 저격범은 김재규라고 말했고, 최규하와 함께 육군본부로 가서 정승화와 노재현 국방부 장관을 만나 거듭 범인은 김재규라고 말했다.","{'word': '박정희', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '최규하', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}",per:colleagues,wikipedia
33116,"소성왕, 헌덕왕, 흥덕왕의 동생이며, 애장왕의 숙부였다.","{'word': '애장왕', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '소성왕', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:other_family,wikipedia
33117,오는 5일(한국시각) 오후 10시 30분 벤투 감독이 이끄는 축구 대표팀이 터키 이스탄불의 파티흐 테림 스타디움에서 국제축구연맹(FIFA) 랭킹 94위 조지아와 평가전을 치른다.,"{'word': '국제축구연맹', 'start_idx': 65, 'end_idx': 70, 'type': 'ORG'}","{'word': 'FIFA', 'start_idx': 72, 'end_idx': 75, 'type': 'ORG'}",org:alternate_names,wikitree
33118,"귀환한 아소카는 자신들을 지지하는 신하들과 함께 빈두사라를 찾아가 수시마가 아닌 아소카가 황위를 이어야 한다고 설득하였고 이에 빈두사라는 분노하며 이를 거절하였지만, 이 일로 화병까지 겹친 빈두사라는 얼마 안가 세상을 떠났다.","{'word': '빈두사라', 'start_idx': 71, 'end_idx': 74, 'type': 'PER'}","{'word': '아소카', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",per:colleagues,wikipedia
33119,은신군의 양손자이며 남연군 이구와 군부인 여흥 민씨의 둘째 아들이다.,"{'word': '군부인 여흥 민씨', 'start_idx': 19, 'end_idx': 27, 'type': 'LOC'}","{'word': '남연군', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikipedia
33120,공공 도서관 선언(Public Library Manifesto)은 공공 도서관의 바람직한 방향에 관한 유네스코(UNESCO)와 국제 도서관 연맹(IFLA)의 결의이다.,"{'word': 'Library', 'start_idx': 17, 'end_idx': 23, 'type': 'POH'}","{'word': '도서관', 'start_idx': 74, 'end_idx': 76, 'type': 'ORG'}",org:alternate_names,wikipedia
33121,"인천경제청은 이와관련 이달말 쯤 중소벤처기업부(중기부), 창업진흥원, 인천시, 경제청, 인천테크노파크 5개 기관의 관계자가 참석한 가운에 스타트업 파크 조성 업무협약을 체결하고 동시에 실시설계를 시작해 투모로우시티 리모델링 공사를 내년 하반기까지 완료할 계획이다.","{'word': '중기부', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}","{'word': '중소벤처기업부', 'start_idx': 18, 'end_idx': 24, 'type': 'ORG'}",org:alternate_names,wikitree
33122,다가올 8월에는 대회를 유치한 이후 처음으로 국제대학스포츠연맹(FISU) 관계자 및 기술위원 등 현지 실사단이 3일 간의 일정으로 강진을 방문할 예정이다.,"{'word': 'FISU', 'start_idx': 35, 'end_idx': 38, 'type': 'ORG'}","{'word': '국제대학스포츠연맹', 'start_idx': 25, 'end_idx': 33, 'type': 'ORG'}",org:alternate_names,wikitree
33123,76년 2월 김대중씨는 독자적으로 3ㆍ1절 선언'을 준비하고 있었다. 김대중은 정일형 의원을 찾아가 취지를 설명하고 동참을 요청했다. 부인 이태영씨는 문익환 목사의 심부름을 온 이우정에게 ‘민주구국선언’에 동참키로 약속한 상황이었다. 자연스럽게 김대중-정일형-이태영-이우정-문익환 형태의 연결고리가 형성됐다. 이우정씨의 회고. ‘중부경찰서로 연행돼 밤샘 조사를 받았다.,"{'word': '이태영', 'start_idx': 78, 'end_idx': 80, 'type': 'PER'}","{'word': '정일형', 'start_idx': 141, 'end_idx': 143, 'type': 'PER'}",per:spouse,wikipedia
33124,"1975년엔 카이세리귀쥐 (Kayserigücü)로 변경하였고, 1989년엔 카이세리 에르지예스스포르 (Kayseri Erciyesspor)로, 1992년엔 뷔위크셰히르 벨레디예 에르지예스스포르 (Büyükşehir Belediye Erciyesspor)로, 1994년에는 멜리크가지 벨레디예스포르 (Melikgazi Belediyespor)로, 1999년엔 하킬라르 에르지예스스포르 (Hacılar Erciyesspor)로, 2001년에는 에르지예스스포르 (Erciyesspor)로 바뀌었다가 2004년에 현재의 명칭으로 바꾸고 새로운 클럽으로 탄생하였다.","{'word': 'Kayseri Erciyesspor', 'start_idx': 58, 'end_idx': 76, 'type': 'ORG'}","{'word': '에르지예스스포르', 'start_idx': 247, 'end_idx': 254, 'type': 'ORG'}",org:alternate_names,wikipedia
33125,1715년 상트페테르부르크에서 알렉세이 페트로비치 황태자와 샤를로테 크리스티네 폰 브라운슈바이크볼펜뷔텔 공녀 사이에 태어났다.,"{'word': '샤를로테 크리스티네 폰 브라운슈바이크볼펜뷔텔 공녀', 'start_idx': 33, 'end_idx': 59, 'type': 'PER'}","{'word': '알렉세이 페트로비치', 'start_idx': 17, 'end_idx': 26, 'type': 'PER'}",per:spouse,wikipedia
33126,에 따르면 유재석씨의 부인인 나경은 아나운서는 결혼 전 측근들에게 자기 집안은 기독교를 믿는데 유재석이 불교 신자인 까닭에 고민스럽다고 털어놓기도 했다.,"{'word': '유재석', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '나경은', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}",per:spouse,wikitree
33127,국제 올림픽 위원회(IOC)는 2019년 10월 16일에 일본 도쿄도의 한여름 불볕 더위를 고려하여 2020년 도쿄 하계 올림픽 마라톤·경보 경기를 도쿄에서 북쪽으로 800km 이상 떨어진 홋카이도 삿포로시에서 개최한다고 공식 발표했다.,"{'word': 'IOC', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '국제 올림픽 위원회', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}",org:alternate_names,wikipedia
33128,"게임 시리즈에서의 파생 기획. 퍼스널리티는 누마쿠라 마나미 (가나하 히비키 역)와 하라 유미 (시죠 타카네 역)에, 제88회까지는 전 프로그램 로부터 계속해서 이마이 아사미 (키사라기 치하야 역), 제89회부터는 아사쿠라 아즈미 (하기와라 유키호 역)를 더한 3명이 근무한다.","{'word': '누마쿠라 마나미', 'start_idx': 24, 'end_idx': 31, 'type': 'PER'}","{'word': '가나하 히비키', 'start_idx': 34, 'end_idx': 40, 'type': 'PER'}",per:alternate_names,wikipedia
33129,율사 출신답게 그동안 법제사법위원회에서 잔뼈가 굵은 이 위원장은 법사위 간사 시절 전북의 최대 숙원현안이었던 '새만금특별법'을 통과시키는데 큰 역할을 하기도 했다.,"{'word': '법사위', 'start_idx': 36, 'end_idx': 38, 'type': 'ORG'}","{'word': '법제사법위원회', 'start_idx': 12, 'end_idx': 18, 'type': 'ORG'}",org:alternate_names,wikitree
33130,"선덕여왕이 죽은 뒤 왕위가 사촌동생인 진덕여왕에게 돌아가는 점으로 보아, 선덕여왕보다 먼저 사망했을 것으로 추정된다.","{'word': '진덕여왕', 'start_idx': 21, 'end_idx': 24, 'type': 'PER'}","{'word': '선덕여왕', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}",per:other_family,wikipedia
33131,"1944년, 인디펜던스의 상원 해리 트루먼이 프랭클린 D. 루스벨트 대통령 아래에서 부통령으로 선출되었다.","{'word': '프랭클린 D. 루스벨트', 'start_idx': 25, 'end_idx': 36, 'type': 'PER'}","{'word': '해리 트루먼', 'start_idx': 17, 'end_idx': 22, 'type': 'PER'}",per:colleagues,wikipedia
33132,지난 8일 방송된 MBC 예능프로그램 ‘놀면 뭐하니’에서는 이효리·이상순 부부가 유재석의 ‘인생라면’ 가게를 방문했다.,"{'word': '이상순', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '이효리', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}",per:spouse,wikitree
33133,지난 3일 디즈니는 '인어공주'의 주인공 에리얼 역에 가수 할리 베일리(Halle Bailey)를 발탁했다.,"{'word': '인어공주', 'start_idx': 12, 'end_idx': 15, 'type': 'POH'}","{'word': '에리얼', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",per:alternate_names,wikitree
33134,8월에는 외교통상부가 윤영관 전 외교부 장관의 정례 브리핑을 시작으로 브리핑 제도를 도입하였다.,"{'word': '외교통상부', 'start_idx': 5, 'end_idx': 9, 'type': 'ORG'}","{'word': '외교부', 'start_idx': 18, 'end_idx': 20, 'type': 'ORG'}",org:alternate_names,wikipedia
33135,이후 2002년 개혁국민정당에 합류하였으나 2003년 말 개혁당 집행부가 당을 인터넷으로 해산 결의를 하여 열린우리당에 합당시키려고 하였다.,"{'word': '개혁당', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}","{'word': '개혁국민정당', 'start_idx': 9, 'end_idx': 14, 'type': 'ORG'}",org:alternate_names,wikipedia
33136,"청원인은 'TJB 대전방송'에서 6년을 근무하며 그중 3년 6개월을 '8뉴스' 앵커로 일하고 퇴사했지만, 퇴직금을 받지 못했다고 주장했다.","{'word': 'TJB', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '대전방송', 'start_idx': 10, 'end_idx': 13, 'type': 'ORG'}",org:alternate_names,wikitree
33137,"하태경 새로운보수당 책임대표는 이날 국회 정론관에서 기자회견을 열고 ""황교안 대표와 한국당 최고위가 합의한 내용은 새보수당의 '보수재건 3원칙'을 수용한 것""이라면서 ""보수 재건과 혁신통합으로의 한 걸음 전진이라고 평가한다""고 화답했다.","{'word': '새보수당', 'start_idx': 64, 'end_idx': 67, 'type': 'ORG'}","{'word': '새로운보수당', 'start_idx': 4, 'end_idx': 9, 'type': 'ORG'}",org:alternate_names,wikitree
33138,영상의 주인공은 바로 할로윈을 기념해 가수 빌리 아일리시(Billie Eilish)를 코스프레 한 앤 마리(Anne-Marie)였다.,"{'word': 'Billie Eilish', 'start_idx': 32, 'end_idx': 44, 'type': 'PER'}","{'word': '빌리 아일리시', 'start_idx': 24, 'end_idx': 30, 'type': 'PER'}",per:alternate_names,wikitree
33139,"1980년에는 언론통폐합을 계기로 동양방송(TBC), 동아방송(DBS), 서해방송, 전일방송 등의 출신 성우들이 한국방송으로 몰리게 되었고, 현재 한국방송, 교육방송, 투니버스, 대교방송, 대원방송 의 총 5개 방송사에서 성우를 모집하고 있으며, 한국성우협회에 등록된 공식 성우는 약 600명으로 추산된다.","{'word': 'TBC', 'start_idx': 24, 'end_idx': 26, 'type': 'ORG'}","{'word': '동양방송', 'start_idx': 19, 'end_idx': 22, 'type': 'ORG'}",org:alternate_names,wikipedia
33140,"2.28 조치(자동차 산업 합리화 조치)가 해제된 이후에 기아산업(현 기아자동차)이 처음 대한민국에서 판매를 개시한 승용차로, 1981년 제정된 2.28 조치(자동차 산업 합리화 조치)가 연차적으로 해제되기 이전에 개발을 완료하였다.","{'word': '기아자동차', 'start_idx': 39, 'end_idx': 43, 'type': 'ORG'}","{'word': '기아산업', 'start_idx': 32, 'end_idx': 35, 'type': 'ORG'}",org:alternate_names,wikipedia
33141,영상 끝에는 수트를 차려입은 문석구(이동휘 분)와 정복동(김병철 분)이 등장했다.,"{'word': '이동휘', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '문석구', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}",per:alternate_names,wikitree
33142,"이에 아내 팽현숙 씨는 “얼마나 대화를 안 했으면”이라고 혀를 찼고, 최양락 씨는 식당주인이 “항상 다 먹었냐 가자, 그 이야기만 들었다는 거다”라고 밝혔다.","{'word': '팽현숙', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '최양락', 'start_idx': 39, 'end_idx': 41, 'type': 'PER'}",per:spouse,wikitree
33143,"주례는 부부 사이인 문선명, 한학자 총재가 함께 해왔다.","{'word': '한학자', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '문선명', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikitree
33144,"'나쁜 녀석들' 리더 오구탁(김상중 분)은 ""미친개 다시 풉시다""라며 멤버들을 모았다.","{'word': '김상중', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '오구탁', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:alternate_names,wikitree
